date,value,reported,computed,current_accounts,deposit_facility,reserve_requirements,marginal_lending,difference,check,method,source
2024-04-26,3254946.0,3254946.0,3254946.0,153676.0,3262577.0,161279.0,28.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-04-27,3254946.0,3254946.0,,153676.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-04-28,3254946.0,3254946.0,,153676.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-04-29,3235512.0,3235512.0,3235512.0,164667.0,3232128.0,161279.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-04-30,3208676.0,3208676.0,3208676.0,163980.0,3205975.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-01,3208676.0,3208676.0,3208676.0,163980.0,3205975.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-02,3230110.0,3230110.0,3230110.0,163811.0,3227589.0,161279.0,11.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-03,3229734.0,3229734.0,3229733.0,153162.0,3237850.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-04,3229734.0,3229734.0,,153162.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-05,3229734.0,3229734.0,,153162.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-06,3233789.0,3233789.0,3233788.0,153991.0,3241076.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-07,3237013.0,3237013.0,3237014.0,148160.0,3250133.0,161279.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-08,3237891.0,3237891.0,3237890.0,153368.0,3245801.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-09,3238770.0,3238770.0,3238769.0,184995.0,3215059.0,161279.0,6.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-10,3237710.0,3237710.0,3237709.0,152643.0,3246345.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-11,3237710.0,3237710.0,,152643.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-12,3237710.0,3237710.0,,152643.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-13,3232482.0,3232482.0,3232482.0,148901.0,3244860.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-14,3242259.0,3242259.0,3242258.0,157693.0,3245844.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-15,3210375.0,3210375.0,3210374.0,147840.0,3223813.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-16,3213181.0,3213181.0,3213180.0,149787.0,3224672.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-17,3215528.0,3215528.0,3215527.0,152034.0,3224772.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-18,3215528.0,3215528.0,,152034.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-19,3215528.0,3215528.0,,152034.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-20,3211581.0,3211581.0,3211580.0,180305.0,3192554.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-21,3198038.0,3198038.0,3198037.0,150722.0,3208594.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-22,3204675.0,3204675.0,3204674.0,152450.0,3213503.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-23,3211330.0,3211330.0,3211330.0,149698.0,3222911.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-24,3211552.0,3211552.0,3211551.0,151932.0,3220898.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-25,3211552.0,3211552.0,,151932.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-26,3211552.0,3211552.0,,151932.0,,161279.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-27,3184142.0,3184142.0,3184142.0,154882.0,3190539.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-28,3185657.0,3185657.0,3185657.0,156859.0,3190087.0,161279.0,10.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-29,3178028.0,3178028.0,3178028.0,154887.0,3184428.0,161279.0,8.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-30,3168126.0,3168126.0,3168125.0,173069.0,3156340.0,161279.0,5.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-05-31,3160883.0,3160883.0,3160883.0,168684.0,3153478.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-03,3180159.0,3180159.0,3180158.0,165535.0,3175902.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-04,3197525.0,3197525.0,3197524.0,185854.0,3172949.0,161279.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-05,3208976.0,3208976.0,3208976.0,183221.0,3187035.0,161279.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-06,3202023.0,3202023.0,3202022.0,184500.0,3178818.0,161279.0,17.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-07,3188679.0,3188679.0,3188679.0,196874.0,3153084.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-10,3202044.0,3202044.0,3202044.0,234529.0,3128794.0,161279.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-11,3200448.0,3200448.0,3200447.0,179977.0,3181751.0,161279.0,2.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-12,3194487.0,3194487.0,3194487.0,265878.0,3090545.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-13,3194585.0,3194585.0,3194586.0,199468.0,3157054.0,161936.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-14,3189741.0,3189741.0,3189742.0,173731.0,3177947.0,161936.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-15,3189741.0,3189741.0,,173731.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-16,3189741.0,3189741.0,,173731.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-17,3191572.0,3191572.0,3191572.0,153360.0,3200148.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-18,3190575.0,3190575.0,3190575.0,154101.0,3198411.0,161936.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-19,3191816.0,3191816.0,3191817.0,153937.0,3199821.0,161936.0,5.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-20,3186517.0,3186517.0,3186517.0,153598.0,3194860.0,161936.0,5.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-21,3183108.0,3183108.0,3183108.0,152276.0,3192768.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-22,3183108.0,3183108.0,,152276.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-23,3183108.0,3183108.0,,152276.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-24,3170085.0,3170085.0,3170085.0,156956.0,3175066.0,161936.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-25,3169892.0,3169892.0,3169892.0,152320.0,3179509.0,161936.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-26,3098285.0,3098285.0,3098286.0,152038.0,3108216.0,161936.0,32.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-27,3084810.0,3084810.0,3084810.0,154656.0,3092090.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-28,3075485.0,3075485.0,3075485.0,170172.0,3067314.0,161936.0,65.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-29,3075485.0,3075485.0,,170172.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-06-30,3075485.0,3075485.0,,170172.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-01,3085872.0,3085872.0,3085873.0,164679.0,3083130.0,161936.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-02,3093802.0,3093802.0,3093803.0,153055.0,3102734.0,161936.0,50.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-03,3098447.0,3098447.0,3098447.0,154183.0,3106235.0,161936.0,35.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-04,3091434.0,3091434.0,3091435.0,155164.0,3098262.0,161936.0,55.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-05,3093174.0,3093174.0,3093174.0,160841.0,3094320.0,161936.0,51.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-06,3093174.0,3093174.0,,160841.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-07,3093174.0,3093174.0,,160841.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-08,3097092.0,3097092.0,3097092.0,154368.0,3104694.0,161936.0,34.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-09,3102313.0,3102313.0,3102313.0,153461.0,3110811.0,161936.0,23.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-10,3104129.0,3104129.0,3104130.0,152691.0,3113375.0,161936.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-11,3103712.0,3103712.0,3103712.0,165283.0,3100365.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-12,3098463.0,3098463.0,3098463.0,153988.0,3106413.0,161936.0,2.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-13,3098463.0,3098463.0,,153988.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-14,3098463.0,3098463.0,,153988.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-15,3085757.0,3085757.0,3085757.0,156363.0,3091350.0,161936.0,20.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-16,3076952.0,3076952.0,3076952.0,159915.0,3078993.0,161936.0,20.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-17,3070921.0,3070921.0,3070921.0,163542.0,3069315.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-18,3069532.0,3069532.0,3069532.0,185271.0,3046197.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-19,3061494.0,3061494.0,3061494.0,192274.0,3031156.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-20,3061494.0,3061494.0,,192274.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-21,3061494.0,3061494.0,,192274.0,,161936.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-22,3076099.0,3076099.0,3076099.0,238381.0,2999654.0,161936.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-23,3080570.0,3080570.0,3080571.0,198461.0,3044111.0,161936.0,65.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-24,3079110.0,3079110.0,3079109.0,246067.0,2995369.0,162202.0,125.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-25,3067873.0,3067873.0,3067873.0,247968.0,2982157.0,162202.0,50.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-26,3056306.0,3056306.0,3056306.0,186434.0,3032074.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-27,3056306.0,3056306.0,,186434.0,,162202.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-28,3056306.0,3056306.0,,186434.0,,162202.0,,,not_cross_checked,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-29,3068148.0,3068148.0,3068148.0,164834.0,3065516.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-30,3049332.0,3049332.0,3049332.0,161484.0,3050050.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-07-31,3041962.0,3041962.0,3041962.0,177896.0,3026268.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-01,3064945.0,3064945.0,3064945.0,161567.0,3065580.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-02,3062543.0,3062543.0,3062543.0,159685.0,3065060.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-05,3071492.0,3071492.0,3071492.0,159500.0,3074194.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-06,3079837.0,3079837.0,3079837.0,154190.0,3087860.0,162202.0,11.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-07,3081334.0,3081334.0,3081334.0,156278.0,3087265.0,162202.0,7.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-08,3080742.0,3080742.0,3080742.0,155608.0,3087336.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-09,3081980.0,3081980.0,3081980.0,156963.0,3087219.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-12,3085572.0,3085572.0,3085572.0,184402.0,3063372.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-13,3093429.0,3093429.0,3093429.0,154778.0,3100853.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-14,3081868.0,3081868.0,3081867.0,153538.0,3090531.0,162202.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-15,3068259.0,3068259.0,3068258.0,172925.0,3057535.0,162202.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-16,3070685.0,3070685.0,3070685.0,154966.0,3077921.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-19,3070979.0,3070979.0,3070979.0,151367.0,3081817.0,162202.0,3.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-20,3077121.0,3077121.0,3077121.0,155651.0,3083690.0,162202.0,18.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-21,3076831.0,3076831.0,3076831.0,154075.0,3084958.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-22,3065389.0,3065389.0,3065389.0,154019.0,3073572.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-23,3070615.0,3070615.0,3070616.0,156035.0,3076786.0,162202.0,3.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-26,3074603.0,3074603.0,3074603.0,156949.0,3079867.0,162202.0,11.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-27,3073789.0,3073789.0,3073789.0,155489.0,3080512.0,162202.0,10.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-28,3071783.0,3071783.0,3071783.0,155765.0,3078331.0,162202.0,111.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-29,3068806.0,3068806.0,3068806.0,159840.0,3071170.0,162202.0,2.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-08-30,3043492.0,3043492.0,3043492.0,167278.0,3038416.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-02,3057853.0,3057853.0,3057853.0,161507.0,3058548.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-03,3057345.0,3057345.0,3057344.0,157574.0,3061972.0,162202.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-04,3056961.0,3056961.0,3056961.0,158754.0,3060409.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-05,3055156.0,3055156.0,3055156.0,155982.0,3061376.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-06,3054306.0,3054306.0,3054306.0,155615.0,3060893.0,162202.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-09,3060707.0,3060707.0,3060706.0,160938.0,3061972.0,162202.0,2.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-10,3067253.0,3067253.0,3067252.0,157201.0,3072254.0,162202.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-11,3072003.0,3072003.0,3072002.0,179607.0,3054597.0,162202.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-12,3067116.0,3067116.0,3067116.0,200480.0,3028839.0,162202.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-13,3058709.0,3058709.0,3058709.0,204626.0,3016311.0,162202.0,26.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-16,3052399.0,3052399.0,3052398.0,238060.0,2976540.0,162202.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-17,3048347.0,3048347.0,3048347.0,192940.0,3017613.0,162202.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-18,3027076.0,3027076.0,3027077.0,252890.0,2937127.0,162940.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-19,3033142.0,3033142.0,3033142.0,199521.0,2996611.0,162940.0,50.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-20,3036919.0,3036919.0,3036919.0,168435.0,3031442.0,162940.0,18.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-23,3042940.0,3042940.0,3042940.0,160223.0,3045667.0,162940.0,10.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-24,3047631.0,3047631.0,3047631.0,155579.0,3055006.0,162940.0,14.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-25,2997062.0,2997062.0,2997063.0,155016.0,3004987.0,162940.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-26,2989971.0,2989971.0,2989971.0,153980.0,2999133.0,162940.0,202.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-27,2984052.0,2984052.0,2984052.0,156645.0,2990357.0,162940.0,10.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-09-28,2984052.0,2984052.0,,,,162940.0,,,not_cross_checked,ECB reported,https://data-api.ecb.europa.eu/service/data/ILM/D.U2.C.EXLIQ+L020100+L020200+MRR+A050500.U2.EUR?startPeriod=2024-09-27&format=csvdata
2024-09-29,2984052.0,2984052.0,,,,162940.0,,,not_cross_checked,ECB reported,https://data-api.ecb.europa.eu/service/data/ILM/D.U2.C.EXLIQ+L020100+L020200+MRR+A050500.U2.EUR?startPeriod=2024-09-27&format=csvdata
2024-09-30,2971776.0,2971776.0,2971776.0,186314.0,2948406.0,162940.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-10-01,2987443.0,2987443.0,2987443.0,160846.0,2989550.0,162940.0,13.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-10-02,2986126.0,2986126.0,2986126.0,156407.0,2992660.0,162940.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-10-03,2980065.0,2980065.0,2980065.0,184011.0,2958994.0,162940.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-10-04,2986335.0,2986335.0,2986335.0,154801.0,2994476.0,162940.0,2.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2024.zip
2024-10-05,2986335.0,2986335.0,,,,162940.0,,,not_cross_checked,ECB reported,https://data-api.ecb.europa.eu/service/data/ILM/D.U2.C.EXLIQ+L020100+L020200+MRR+A050500.U2.EUR?startPeriod=2024-09-27&format=csvdata
